x,y
349278,1474178
349087,1474136
348924.5,1474115
348812.9,1474110
348663.3,1474120
348519.3,1474131
348363.5,1474152
348223.8,1474147
348061.2,1474143
347936.4,1474131
347815.1,1474104
347690.3,1474083
347447.5,1474028
347236.9,1473945
347099.1,1473908
346975.6,1473922
346838,1473933
346691.8,1473957
346567.7,1474012
346460.8,1474092
346359.6,1474173
346308.9,1474238
346255.4,1474326
346211.3,1474388
346157.4,1474433
346034.3,1474517
345952.2,1474562
345869,1474598
345793.4,1474637
345701.7,1474698
345590.6,1474780
345502.2,1474888
345394.6,1474982
345306.2,1475059
345198.2,1475130
345119.6,1475188
345002.2,1475301
344790.7,1475446
344559.6,1475585
344369.5,1475689
344235.6,1475766
344109.5,1475867
344024.5,1475944
343900.4,1476047
343796.9,1476127
343720.4,1476192
343679.5,1476231
343492.9,1476350
343286.4,1476438
343149.2,1476477
343070.1,1476488
342881.8,1476519
342789.8,1476542
342615.8,1476608
342514.2,1476662
342375.2,1476770
342209.9,1476854
342064.2,1476925
341943.2,1476964
341870.6,1476994
341784.2,1477026
341679.2,1477050
341502,1477093
341383.8,1477094
341246.1,1477064
341147.5,1477066
341062,1477091
340991.9,1477121
340858.8,1477157
340741,1477196
340616.7,1477236
340480.3,1477278
340337.5,1477309
340225.9,1477304
340121.1,1477315
339948.8,1477329
339850.3,1477340
339706.5,1477351
339556.8,1477346
339438.8,1477341
339315.2,1477342
339143.2,1477366
338971.2,1477400
338799.2,1477440
338659.8,1477476
338507.2,1477497
338348.1,1477527
338233.4,1477554
338061.3,1477604
337959.9,1477636
337852.8,1477664
337750.1,1477683
337657.8,1477688
337556.1,1477686
337444.5,1477671
337329.5,1477644
337245.8,1477609
337184.9,1477572
337076.7,1477567
336978.2,1477571
336873.1,1477594
336768.1,1477617
336710.9,1477641
336657,1477676
336622.8,1477746
336668.9,1477841
336717,1477901
336797.3,1477939
336841.6,1477958
336912.3,1477995
336953.9,1478026
337001.5,1478067
337052.8,1478098
337088.8,1478133
337133.6,1478196
337182.9,1478301
337231.1,1478408
337274,1478499
337361,1478578
337422.2,1478629
337524.4,1478717
337591.9,1478776
337646.5,1478842
337682.7,1478925
337712.4,1479006
337777.3,1479156
337861.5,1479318
337897.8,1479418
337905.1,1479520
337905.8,1479632
337914.1,1479723
337914.6,1479797
337901.8,1479854
337887.2,1479944
337909.9,1479981
337959.9,1479981
337985.5,1479940
338007,1479888
337996.8,1479815
338002.9,1479761
338027.6,1479713
338063.1,1479680
338110.8,1479687
338152,1479705
338181.3,1479717
338219.7,1479768
338265.5,1479837
338330.1,1479910
338412.7,1479998
338490.1,1480074
338551.2,1480146
338651.4,1480260
338745.2,1480354
338857.4,1480468
338931.7,1480559
339015.5,1480654
339093.3,1480764
339186,1480890
339270.2,1481036
339344.7,1481180
339416.9,1481310
339472.1,1481448
339544.7,1481624
339599.6,1481780
339641.3,1481861
339694.1,1481992
339720.9,1482141
339744.8,1482296
339753,1482442
339750.8,1482595
339756.1,1482739
339776.5,1482907
339796.6,1483018
339827.1,1483224
339831.3,1483378
339831.5,1483406
339827,1483580
339826.8,1483892
339818.8,1484006
339873.6,1484118
339967.2,1484209
340072.7,1484281
340149.8,1484309
340232.1,1484314
340292.7,1484313
340328.9,1484361
340366.9,1484406
,
556146.9,1489200
556233.5,1489170
556076.8,1489043
555902.7,1488973
555727.4,1488922
555552.2,1488886
555405,1488857
555208.1,1488800
555007,1488726
554813.4,1488691
554675.9,1488665
554542.7,1488658
554431.2,1488651
554328.4,1488664
554223.5,1488661
554105.6,1488651
553934.5,1488606
553797.5,1488472
553724.2,1488348
553663.6,1488211
553603.2,1488102
553591.4,1488071
553514.7,1488007
553508.2,1487985
553483.5,1487895
553346.5,1487737
553194.1,1487622
553062.9,1487643
552992.6,1487691
552964.4,1487653
552999.7,1487386
553054.4,1487121
553125.1,1486867
553186.1,1486711
553263.2,1486569
553314.4,1486401
553352.7,1486220
553390.9,1486054
553397.6,1485921
553414.3,1485704
553414.7,1485513
553396.8,1485297
553364.8,1485049
553330.7,1484839
553321.4,1484588
553338,1484397
553366.6,1484156
553383.2,1483993
553434.4,1483805
553469.1,1483736
553523.4,1483653
553641.7,1483488
553773.1,1483348
553913.9,1483250
554108.1,1483130
554347.6,1483013
554577.4,1482873
554727.1,1482740
554896.2,1482587
555014.3,1482496
555107.7,1482401
555254.2,1482245
555336.7,1482150
555446.4,1481998
555512.7,1481871
555551.9,1481807
555666.9,1481591
555698.6,1481468
555775.9,1481298
555830.3,1481156
555871.8,1481034
555929.6,1480834
555952.6,1480682
555964.7,1480558
555978,1480460
555984.8,1480332
555994.6,1480221
555998.1,1480136
556014.6,1480043
556065.6,1479963
556116.5,1479922
556231.4,1479887
556352.6,1479926
556511.6,1480022
556814.2,1480296
557014,1480507
557169.4,1480708
557350.9,1480944
557499.9,1481115
557646.9,1481282
557786.1,1481424
557913.6,1481555
557990.3,1481628
558066,1481698
558190.3,1481829
558329.6,1481956
558504.8,1482084
558651.7,1482190
558810.7,1482264
558902.7,1482308
559071.6,1482360
559205.7,1482394
559422.1,1482443
559584.3,1482462
559766.3,1482428
559902.8,1482397
560174.8,1482286
560308.1,1482216
560426.4,1482125
560554.3,1482054
560733.2,1481922
560905.6,1481811
561061.9,1481699
561227.6,1481579
561387.3,1481440
561531.6,1481262
561620.8,1481141
561710.8,1481002
561780.3,1480882
561822.9,1480795
561905.6,1480585
561966.8,1480356
561989.9,1480175
562028.4,1479965
562051.6,1479772
562076.8,1479562
562141.2,1479355
562233.8,1479168
562368.4,1478997
562605,1478796
562997.4,1478585
563351.9,1478430
563571.8,1478332
563903.6,1478231
564210.1,1478140
564573,1478093
564850.1,1478123
565009.2,1478149
565181.3,1478183
565363.2,1478216
565490.9,1478245
565621.9,1478270
565704.1,1478286
565764.8,1478303
565835.2,1478297
565886.1,1478290
565959.7,1478297
566061.3,1478307
566172.8,1478301
566306.2,1478289
566437.4,1478257
566529.4,1478203
566635.8,1478076
566680.6,1478000
566738.2,1477863
566799.5,1477606
566828.1,1477412
566844.6,1477324
566909.2,1476990
566954.1,1476776
566992.7,1476519
567029.2,1476274
567077.4,1475992
567112.7,1475778
567170.6,1475559
567228.3,1475390
567343.9,1475082
567414.8,1474946
567549.6,1474704
567613.8,1474568
567675,1474399
567722.8,1474291
567769.6,1474196
567780.6,1474174
567863.2,1474050
568042.2,1473892
568310.2,1473753
568607.1,1473639
568840.2,1473557
569060.2,1473475
569424.6,1473330
569651.1,1473276
569861.3,1473226
570094.3,1473169
570286.1,1473144
570483.3,1473136
570744.2,1473159
571063.6,1473195
571675.5,1473234
571914.8,1473255
572155.9,1473312
572452.8,1473322
572797.2,1473342
573182.8,1473360
573482.6,1473367
573759.9,1473397
574053.3,1473416
574337,1473443
574575.1,1473475
574865.3,1473524
574993,1473575
575142.1,1473694
575336.4,1473894
575441.2,1474028
575580.2,1474260
575707.4,1474470
575811.9,1474666
575914.2,1474859
576005.8,1475063
576100.5,1475258
576195.2,1475465
576302.8,1475706
576433,1476009
576502.9,1476182
576569.7,1476331
576654.6,1476525
576752.4,1476755
576781.2,1476917
576809,1477054
576828,1477235
576821.2,1477352
576824.1,1477461
576849.8,1477582
576884.1,1477665
576941.2,1477767
576995.2,1477840
577068.6,1477881
577160.6,1477910
577265.6,1477932
577406.4,1477949
577630.6,1477944
,
548815.3,1472840
548942.7,1473100
549111.2,1473323
549267.7,1473658
549500.8,1474236
549696.9,1474672
549781.1,1474832
550060.5,1475437
550304.1,1475992
550476.5,1476424
550519.9,1476482
550575.8,1476619
550592.9,1476775
550606.6,1476972
550620.3,1477134
550655.6,1477358
550692.1,1477549
550734.1,1477731
550769.4,1477929
550794.1,1478059
550801.4,1478168
550828.1,1478324
550846.4,1478438
550861.4,1478535
550866.7,1478575
550893.4,1478703
550908.3,1478856
550901.3,1479117
550880.6,1479243
550840.2,1479392
550829.2,1479493
550822.7,1479541
550811.6,1479646
550969.9,1479543
551084.8,1479466
551197.6,1479358
551297.4,1479293
551431.7,1479259
551572.3,1479296
551733.6,1479343
551925.4,1479342
552146.2,1479272
552328.3,1479217
552472.4,1479162
552606.8,1479134
552749.6,1479140
552934.7,1479158
553115.4,1479183
553319.1,1479226
553388.1,1479298
553495.1,1479400
553647.6,1479527
553744.9,1479569
553840.1,1479621
553912.4,1479679
554001.1,1479782
554054,1479892
553984.3,1480078
553948.4,1480196
553937.2,1480303
553905.4,1480525
553905.3,1480562
553906.1,1480713
553900.2,1480977
553886.8,1481193
553885.4,1481349
553838.5,1481510
553740.6,1481748
553633,1481921
553556.9,1482098
553494.9,1482218
553482.9,1482269
553454.5,1482351
553466.2,1482485
553502.8,1482607
553504.8,1482724
553459.1,1482834
553390.6,1482936
553337.3,1483082
553339.2,1483221
553369.4,1483330
553410.1,1483462
,
492882.5,1497030
493045.8,1496802
493253.6,1496578
493373.6,1496405
493558.5,1496159
493725.1,1495941
493976.1,1495585
494284.4,1495354
494293.1,1495343
494333,1495300
494500.8,1495116
494664.2,1494913
494841.6,1494790
495014.7,1494592
495128.3,1494464
495201.8,1494389
495311.2,1494277
495484.3,1494095
495721.2,1493879
495898.7,1493788
496147.6,1493576
496250.3,1493498
496264.4,1493486
496504.6,1493257
496720,1493106
497045.6,1492874
497332.5,1492585
497769.5,1492297
498246.8,1492000
498445.8,1491865
498787.9,1491604
499031.4,1491452
499278.1,1491316
499652.5,1491144
499960,1490994
500309.5,1490864
500543.3,1490750
500861.5,1490643
501234.8,1490467
501679.7,1490354
502219.7,1490257
502671.2,1490173
503110.4,1490131
503473,1490092
503804.2,1490080
503956.9,1490085
504084.6,1490092
504183.1,1490086
504375.8,1489921
504492.7,1489822
504735.2,1489562
505044.8,1489307
505250.3,1489122
505401.9,1488977
505680.1,1488746
505930.2,1488593
506201.9,1488374
506534.3,1488181
506550.6,1488170
506820.1,1487984
507238,1487764
507523.8,1487644
507856.2,1487459
508291.3,1487338
508611.8,1487238
508989.4,1487114
509285,1487055
509723.5,1486932
510083.9,1486917
510493.1,1486843
511006.2,1486815
511414.1,1486840
512436.1,1486818
512898.1,1486865
513257.6,1486865
513442.6,1486924
513596.4,1486950
513809.5,1486970
514042.3,1486994
514383.3,1487013
514717.7,1487052
514909.3,1487090
515065.1,1487118
515355.1,1487140
515537.1,1487199
515709.2,1487128
515997.1,1486995
516469.3,1486689
516998.7,1486468
517160.1,1486359
517434,1486294
517719.8,1486225
518154,1485995
518520,1485916
518796,1485878
519050.4,1485836
519432.5,1485748
519762.9,1485676
520118.9,1485606
520404.9,1485578
520637.6,1485567
520939.7,1485513
521162.6,1485463
521448.4,1485438
521772.1,1485356
522281.9,1485338
522625.2,1485316
522925.1,1485291
523052.8,1485287
523140.4,1485285
523358.2,1485278
523592.9,1485266
523876.7,1485242
524182.9,1485258
524545.6,1485248
524775.2,1485268
524938.8,1485080
524988.6,1484914
525091.6,1484700
525245.7,1484396
525420.3,1484052
525614.6,1483639
525935.5,1483109
526536.1,1482204
526772.4,1481922
526885.2,1481724
527010.9,1481516
527260.2,1481186
527349.3,1481098
527771.8,1480676
527885.6,1480528
528210.8,1480189
528400.6,1479980
528834.1,1479640
528966.4,1479542
529007.4,1479511
529285.9,1479283
529361.8,1479222
529659.8,1478962
529864.6,1478800
529998.1,1478695
530245.1,1478473
530627.6,1478175
530925.8,1477936
531428.6,1477522
531671.4,1477291
532009.7,1476941
532379.4,1476604
532544.1,1476495
532642.8,1476373
532774.9,1476242
532933.1,1476151
533132.6,1476003
533346.2,1475890
533533.6,1475822
533926.9,1475650
534292.1,1475555
534528.1,1475499
534912.5,1475489
535348.9,1475434
535880.8,1475404
536207.9,1475316
536663.8,1475321
537166.3,1475260
537755.5,1475220
538169.2,1475153
538514.8,1475249
538765.8,1475294
539161.2,1475253
539528.3,1475218
539638.7,1475207
539912.6,1475275
540174.6,1475292
540637.1,1475342
541060.4,1475368
541526.9,1475516
541941.5,1475661
541974,1475672
542303.1,1475730
542678.6,1475819
543002.2,1475969
543229.4,1476113
543587.6,1476241
543893.8,1476350
543996.6,1476428
544540.7,1476815
544758.1,1476966
545071.8,1477138
545194,1477239
545322.6,1477428
545552.6,1477061
545948.9,1476488
547065.9,1474944
547296.1,1474666
547517.3,1474389
547706.2,1474165
547889.6,1473948
548025.3,1473757
548302.1,1473379
548521.5,1473144
548618.9,1473039
548815.3,1472840
,
621690.2,1493098
620889.1,1492886
620551.8,1492783
620417.9,1492710
620180.4,1492565
619996,1492428
619837.6,1492271
619704.2,1492086
619644.4,1491894
619633.4,1491694
619649.2,1491541
619695.4,1491389
619753.8,1491170
619750.9,1491058
619738.6,1490960
619742.6,1490753
619743.6,1490553
619779.2,1490343
619924.2,1490092
620068,1489905
620152.1,1489753
620231.7,1489610
620315.5,1489516
620325.4,1489477
620404.8,1489382
620482.2,1489284
620578.1,1489144
620677.1,1489034
620825.1,1488863
621022.9,1488686
621134.9,1488559
621212.2,1488467
621286.3,1488384
621388.6,1488277
621436.5,1488204
621548.6,1488061
621654.2,1487919
621799.5,1487674
621857.4,1487516
621899.4,1487340
621929.5,1487157
621920.6,1486984
621895.1,1486864
621858,1486696
621703,1486495
621645.8,1486442
621521.6,1486391
621423.2,1486350
621266.6,1486269
621101.4,1486186
620945.9,1486100
620774.4,1485943
620638.7,1485780
620597.2,1485646
620569.8,1485474
620566.9,1485382
620533.8,1485057
620522.2,1484745
620500.8,1484428
620512.1,1484087
620517.1,1483702
620486.8,1483466
620434.2,1483126
620355.3,1482836
620244.7,1482654
620149.9,1482536
619997.6,1482446
619837.6,1482401
619732.6,1482386
619557.2,1482361
619274.5,1482392
619124,1482407
618923.6,1482432
618709.9,1482485
618396.8,1482538
618119.1,1482647
617969.3,1482720
617773.9,1482837
617572.9,1483007
617476.2,1483090
617181.7,1483314
616947.9,1483552
616823.8,1483710
616679.1,1483872
616490.8,1484087
616375.1,1484281
616281.2,1484467
616207.8,1484684
616130,1484868
616088.5,1484970
616059.1,1485014
615956.1,1485287
615897.8,1485488
615813.6,1485713
615740.1,1485947
615671.8,1486199
615623.2,1486424
615613.2,1486484
615589.4,1486716
615550.6,1486926
615459.6,1487177
615369.9,1487374
615228.1,1487647
615125.7,1487796
614978.4,1488075
614839.9,1488275
614737.6,1488446
614574.2,1488659
614407.6,1488884
614292.1,1489058
614179.9,1489232
613999.8,1489591
613851.9,1489734
613749.8,1489809
613587.1,1489891
613259.1,1489883
613150.9,1489852
612941.2,1489796
612787.7,1489742
612540.2,1489648
612285.2,1489548
612110.2,1489461
611948.3,1489346
611728.9,1489256
611538.7,1489198
611407.9,1489141
611312.8,1489108
611098.9,1489024
610966,1488948
610787.7,1488864
610606.1,1488803
610457.1,1488713
610362.1,1488645
610151.3,1488556
609922.2,1488456
609687.8,1488344
609483.7,1488238
609264.4,1488106
609051.6,1487982
608745.9,1487834
608508.2,1487706
608297.7,1487575
608085,1487434
607916.8,1487290
607748.2,1487171
607674.9,1487127
607659.9,1487082
607621.4,1486980
607603.4,1486850
607584.4,1486741
607556.8,1486601
607554.8,1486292
607567.3,1486150
607632.2,1485899
607678.4,1485728
607787.8,1485445
607852.3,1485279
607935.5,1485057
607952.4,1484901
608010.6,1484676
608027.2,1484596
608046.2,1484466
608079.1,1484323
608131,1484091
608185.7,1483936
608311.4,1483663
608341,1483304
608297.3,1483125
608196.4,1482915
608082.1,1482799
607954.8,1482697
607719.4,1482550
607592.9,1482476
607478.4,1482403
607182.4,1482229
606922.2,1482035
606804.6,1481932
606495.9,1481696
606222.7,1481506
605857.6,1481273
605635.2,1481106
605374.2,1480883
605101,1480665
604736,1480438
604513.3,1480306
604248.4,1480210
603885.7,1480206
603723.1,1480242
603581.9,1480357
603482.9,1480474
603431.8,1480538
603273.8,1480766
603056.4,1481010
602874.8,1481194
602726.9,1481374
602624.4,1481546
602582.8,1481676
602524.8,1481828
602484.9,1482060
602455.8,1482311
602438.8,1482522
602431.8,1482645
602450,1482957
602473.9,1483259
602502.2,1483498
602570.4,1483782
602588.9,1484033
602616.9,1484357
602600,1484510
602583,1484732
602582.5,1484854
602552.7,1485298
602499.5,1485596
602451,1485829
602379.8,1486052
602303.2,1486230
602174.5,1486511
602036.1,1486743
601912.1,1486920
601866.2,1486971
601764.2,1487060
601556.8,1487238
601435.3,1487304
601326.8,1487368
601307.2,1487379
601215.1,1487426
601023.1,1487515
600883.2,1487575
600640.6,1487634
600446.6,1487678
600143.6,1487661
599948.9,1487606
599822.4,1487552
599653.8,1487490
599497,1487442
599382.4,1487398
599105.8,1487263
598906,1487122
598826.1,1487055
598686.9,1486949
598553.4,1486786
598445.6,1486646
598216.8,1486445
598099.3,1486298
598037,1486170
598014.4,1486114
597906.7,1485963
597802.2,1485813
597697.8,1485670
597583.5,1485526
597456.6,1485335
597380.2,1485217
597275.5,1485064
597200.1,1484962
597104.3,1484824
596993.4,1484674
596914.6,1484586
596787.5,1484426
596644.1,1484263
596488.8,1484120
596333.2,1484002
596184.2,1483898
596100.9,1483835
596050.5,1483759
595980.4,1483653
595965.5,1483596
595929.9,1483541
595895.6,1483472
595845.1,1483348
595801.4,1483140
595748.4,1482844
595663,1482494
595654,1482275
595658,1482080
595674.9,1481877
595668.9,1481760
595723.7,1481553
595795.2,1481260
595859.8,1481079
595992,1480743
596101.1,1480495
596204,1480188
596319.8,1479885
596419.3,1479626
596467.8,1479424
596522.6,1479228
596469.4,1478980
596397.2,1478842
596269.9,1478740
596120.6,1478702
595963.4,1478730
595702.1,1478808
595516.4,1478948
595296,1479150
595055.7,1479410
594803.6,1479658
594563.4,1479901
594278.9,1480132
594078.2,1480252
593809.5,1480292
593717.4,1480286
593468.7,1480221
593309.8,1480119
593113.2,1479988
592887.5,1479816
592655.3,1479633
592330.6,1479581
592180.1,1479596
591949.9,1479792
591901.7,1479920
591891.6,1480024
591882.6,1480136
591885.4,1480285
591890.4,1480384
591928.8,1480547
592023.3,1480773
592140.4,1481041
592260.9,1481301
592463.4,1481588
592624.8,1481882
592751.6,1482165
592865.6,1482401
592932.3,1482516
592944.1,1482534
593007.7,1482636
593039.4,1482847
593025.6,1483060
592999.3,1483184
592900.1,1483368
592842.4,1483466
592761.9,1483558
592618.6,1483682
592574.1,1483720
592483.9,1483802
592299.4,1483929
592008.8,1484099
591724.5,1484222
591462.2,1484323
591230.5,1484348
591045.5,1484312
590867.2,1484172
590766,1484024
590692.9,1483868
590636.3,1483646
590576.4,1483410
590571.1,1483083
590569.9,1482781
590557.8,1482501
590559.2,1482072
590579.9,1481734
590545.2,1481451
590526.3,1481260
590470.7,1481069
590375,1480888
590296.2,1480786
590061.1,1480524
589832.2,1480345
589609.3,1480249
589329.1,1480194
589032.4,1480212
588792.9,1480267
588477.6,1480327
588264.3,1480304
588136.7,1480262
588019,1480176
587933.8,1480090
587847.6,1479950
587715.4,1479634
587623,1479395
587544.8,1479179
587494.4,1479007
587482,1478816
587441.7,1478581
587439.1,1478364
587467.8,1478202
587513.1,1477942
587549.8,1477636
587582.3,1477284
587586.1,1477124
587634.6,1476880
587648.2,1476645
587642.6,1476370
587605.2,1476218
587554.8,1476097
587491.1,1476030
